State,Crop,AVERAGE PHL (%),Avg Rainfall,Avg Humidity,Avg Temp,Risk Score
Abia,Bananas,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,"Cassava, fresh",30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Cocoa beans,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,"Coconuts, in shell",30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,"Coffee, green",30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Kola nuts,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,"Mangoes, guavas and mangosteens",30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Natural rubber,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Oil palm fruit,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Okra,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Other citrus fruit,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Other fruits,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Other nuts,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Other stimulant crops,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Other vegetables,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Papayas,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Pineapples,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Plantains and cooking bananas,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Rice,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Sugar cane,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Sweet potatoes,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Taro,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Abia,Yams,30.0,152.17208333333335,85.69598214285713,25.7059375,Medium
Adamawa,Carrots and turnips,30.0,74.1465625,54.051458333333336,27.996875,Low
Adamawa,"Cashew nuts, in shell",30.0,74.1465625,54.051458333333336,27.996875,Low
Adamawa,"Cassava, fresh",30.0,74.1465625,54.051458333333336,27.996875,Low
Adamawa,"Coffee, green",30.0,74.1465625,54.051458333333336,27.996875,Low
Adamawa,"Ginger, raw",30.0,74.1465625,54.051458333333336,27.996875,Low
Adamawa,Green garlic,30.0,74.1465625,54.051458333333336,27.996875,Low
Adamawa,Potatoes,30.0,74.1465625,54.051458333333336,27.996875,Low
Adamawa,Rice,30.0,74.1465625,54.051458333333336,27.996875,Low
Adamawa,Wheat,30.0,74.1465625,54.051458333333336,27.996875,Low
Akwa Ibom,Bananas,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,"Cassava, fresh",30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Cocoa beans,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,"Coconuts, in shell",30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,"Coffee, green",30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Kola nuts,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,"Mangoes, guavas and mangosteens",30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Natural rubber,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Oil palm fruit,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Okra,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Other citrus fruit,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Other fruits,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Other nuts,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Other stimulant crops,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Other vegetables,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Papayas,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Pineapples,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Plantains and cooking bananas,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Rice,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Sugar cane,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Sweet potatoes,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Taro,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Akwa Ibom,Yams,30.0,232.13364583333336,86.75218749999999,26.136875,Medium
Anambra,Bananas,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,"Cashew nuts, in shell",30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,"Cassava, fresh",30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Cocoa beans,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,"Coconuts, in shell",30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,"Coffee, green",30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Kola nuts,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Natural rubber,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Oil palm fruit,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Okra,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Other citrus fruit,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Other fruits,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Other nuts,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Other stimulant crops,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Other vegetables,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Papayas,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Pineapples,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Plantains and cooking bananas,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Rice,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Sugar cane,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Sweet potatoes,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Taro,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Anambra,Yams,30.0,157.76760416666667,84.61895833333334,25.752916666666668,Medium
Bauchi,Carrots and turnips,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,"Chillies and peppers, dry",30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,"Chillies and peppers, green",30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,"Coffee, green",30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,"Cow peas, dry",30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Green garlic,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Melonseed,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Other oil seeds,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Other pulses,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Potatoes,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Seed cotton,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Sesame seed,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Tomatoes,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bauchi,Wheat,30.0,167.19302083333335,53.2603125,25.08458333333333,Low
Bayelsa,Bananas,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,"Cassava, fresh",30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Cocoa beans,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,"Coconuts, in shell",30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,"Coffee, green",30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Kola nuts,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Natural rubber,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Oil palm fruit,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Okra,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Other citrus fruit,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Other fruits,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Other nuts,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Other stimulant crops,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Other vegetables,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Papayas,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Pineapples,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Plantains and cooking bananas,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Rice,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Sugar cane,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Sweet potatoes,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Taro,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Bayelsa,Yams,30.0,273.5364583333333,88.78229166666667,26.032395833333336,Medium
Benue,Carrots and turnips,30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,"Cashew nuts, in shell",30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,"Cassava, fresh",30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,"Ginger, raw",30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Green corn (maize),30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Karite nuts (sheanuts),30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Kenaf,30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Maize (corn),30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,"Mangoes, guavas and mangosteens",30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Other fibre crops,30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Rice,30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Soya beans,30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Sugar cane,30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Unmanufactured tobacco,30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Benue,Yams,30.0,101.77666666666666,73.6415625,26.323645833333334,Medium
Borno,"Chillies and peppers, dry",30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,"Chillies and peppers, green",30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,"Cow peas, dry",30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,Fonio,30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,"Groundnuts, excluding shelled",30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,Melonseed,30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,Millet,30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,"Onions and shallots, dry",30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,"Onions and shallots, green",30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,Other oil seeds,30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,Other pulses,30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,Seed cotton,30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,Sesame seed,30.0,38.59614583333333,39.5009375,28.3371875,Low
Borno,Sorghum,30.0,38.59614583333333,39.5009375,28.3371875,Low
